gender,year,x,qx,lx,dx,Lx,Tx,ex
Male,2020,83,0.08814,40,3,38,253,6.31
Male,2020,84,0.0987,36,3,34,214,5.87
Male,2020,85,0.11033,33,3,31,180,5.45
Male,2020,86,0.12295,29,3,27,148,5.07
Male,2020,87,0.1365,25,3,24,121,4.71
Male,2020,88,0.15098,22,3,20,97,4.38
Male,2020,89,0.16642,18,3,17,76,4.06
Male,2020,90,0.18289,15,2,14,59,3.78
Male,2020,91,0.20043,12,2,11,45,3.51
Male,2020,92,0.21907,10,2,9,33,3.26
Male,2020,93,0.23883,8,1,7,24,3.04
Male,2020,94,0.25972,6,1,5,17,2.84
Male,2020,95,0.28049,4,1,3,12,2.65
Male,2020,96,0.30082,3,980,2,8,2.49
Male,2020,97,0.32036,2,729,1,5,2.35
Male,2020,98,0.33878,1,524,1,3,2.23
Male,2020,99,0.35572,1,364,841,2,2.11
Male,2020,100,0.37351,659,246,536,1,2
Male,2020,101,0.39218,413,162,332,781,1.89
Male,2020,102,0.41179,251,103,199,449,1.79
Male,2020,103,0.43238,148,64,116,249,1.69
Male,2020,104,0.454,84,38,65,134,1.59
Male,2020,105,0.4767,46,22,35,69,1.5
Male,2020,106,0.50053,24,12,18,34,1.41
Male,2020,107,0.52556,12,6,9,16,1.33
Male,2020,108,0.55184,6,3,4,7,1.25
Male,2020,109,0.57943,3,1,2,3,1.17
Male,2020,110,0.6084,1,1,1,1,1.1
Male,2020,111,0.63882,0,0,0,0,1.03
Male,2020,112,0.67076,0,0,0,0,0.96
Male,2020,113,0.7043,0,0,0,0,0.89
Male,2020,114,0.73952,0,0,0,0,0.83
Male,2020,115,0.77649,0,0,0,0,0.77
Male,2020,116,0.81532,0,0,0,0,0.71
Male,2020,117,0.85608,0,0,0,0,0.66
Male,2020,118,0.89888,0,0,0,0,0.61
Male,2020,119,0.94383,0,0,0,0,0.56
Female,2020,0,0.00411,100,411,99,8,80.8
Female,2020,1,0.0003,99,30,99,7,80.13
Female,2020,2,0.00019,99,19,99,7,79.16
Female,2020,3,0.00015,99,14,99,7,78.17
Female,2020,4,0.00011,99,11,99,7,77.19
Female,2020,5,0.0001,99,10,99,7,76.19
Female,2020,6,0.0001,99,10,99,7,75.2
Female,2020,7,0.0001,99,10,99,7,74.21
Female,2020,8,0.0001,99,9,99,7,73.22
Female,2020,9,0.00009,99,9,99,7,72.22
Female,2020,10,0.00008,99,8,99,7,71.23
Female,2020,11,0.00008,99,8,99,6,70.23
Female,2020,12,0.0001,99,10,99,6,69.24
Female,2020,13,0.00014,99,14,99,6,68.25
Female,2020,14,0.00019,99,19,99,6,67.26
Female,2020,15,0.00025,99,25,99,6,66.27
Female,2020,16,0.00031,99,31,99,6,65.29
Female,2020,17,0.00035,99,35,99,6,64.31
Female,2020,18,0.00037,99,37,99,6,63.33
Female,2020,19,0.00037,99,37,99,6,62.35
Female,2020,20,0.00037,99,37,99,6,61.38
Female,2020,21,0.00038,99,38,99,5,60.4
Female,2020,22,0.00038,99,38,99,5,59.42
Female,2020,23,0.00039,99,39,99,5,58.44
Female,2020,24,0.0004,99,40,99,5,57.47
Female,2020,25,0.00041,99,41,99,5,56.49
Female,2020,26,0.00043,99,42,98,5,55.51
Female,2020,27,0.00045,98,44,98,5,54.54
Female,2020,28,0.00048,98,47,98,5,53.56
Female,2020,29,0.00051,98,51,98,5,52.59
Female,2020,30,0.00055,98,54,98,5,51.61
Female,2020,31,0.0006,98,59,98,5,50.64
Female,2020,32,0.00065,98,64,98,4,49.67
Female,2020,33,0.00072,98,71,98,4,48.7
Female,2020,34,0.0008,98,79,98,4,47.74
Female,2020,35,0.00088,98,87,98,4,46.77
Female,2020,36,0.00097,98,95,98,4,45.82
Female,2020,37,0.00106,98,104,98,4,44.86
Female,2020,38,0.00115,98,113,98,4,43.91
Female,2020,39,0.00125,98,123,98,4,42.96
Female,2020,40,0.00136,97,133,97,4,42.01
Female,2020,41,0.00147,97,144,97,4,41.07
Female,2020,42,0.00157,97,153,97,3,40.13
Female,2020,43,0.00166,97,162,97,3,39.19
Female,2020,44,0.00175,97,171,97,3,38.25
Female,2020,45,0.00186,97,180,97,3,37.32
Female,2020,46,0.00197,97,192,96,3,36.39
Female,2020,47,0.0021,96,204,96,3,35.46
Female,2020,48,0.00224,96,216,96,3,34.53
Female,2020,49,0.0024,96,231,96,3,33.61
Female,2020,50,0.00257,96,247,96,3,32.69
Female,2020,51,0.00278,95,267,95,3,31.77
Female,2020,52,0.00304,95,291,95,2,30.86
Female,2020,53,0.00334,95,319,95,2,29.95
Female,2020,54,0.00369,95,351,94,2,29.05
Female,2020,55,0.00409,94,388,94,2,28.15
Female,2020,56,0.00454,94,428,94,2,27.27
Female,2020,57,0.00502,93,472,93,2,26.39
Female,2020,58,0.00554,93,518,93,2,25.52
Female,2020,59,0.00611,92,567,92,2,24.66
Female,2020,60,0.00673,92,622,92,2,23.81
Female,2020,61,0.00744,91,682,91,2,22.97
Female,2020,62,0.00822,91,748,90,2,22.14
Female,2020,63,0.00909,90,821,89,1,21.31
Female,2020,64,0.01005,89,899,89,1,20.51
Female,2020,65,0.01112,88,985,88,1,19.71
Female,2020,66,0.0123,87,1,87,1,18.92
Female,2020,67,0.01353,86,1,85,1,18.15
Female,2020,68,0.01483,85,1,84,1,17.4
Female,2020,69,0.0162,84,1,83,1,16.65
Female,2020,70,0.01779,82,1,81,1,15.92
Female,2020,71,0.01956,81,1,80,1,15.2
Female,2020,72,0.02142,79,1,78,1,14.49
Female,2020,73,0.02334,77,1,77,1,13.8
Female,2020,74,0.0254,76,1,75,998,13.11
Female,2020,75,0.02785,74,2,73,923,12.44
Female,2020,76,0.03071,72,2,71,849,11.78
Female,2020,77,0.03385,69,2,68,778,11.14
Female,2020,78,0.03728,67,2,66,710,10.51
Female,2020,79,0.04112,65,2,63,643,9.9
Female,2020,80,0.04561,62,2,60,580,9.31
Female,2020,81,0.05086,59,3,57,519,8.73
Female,2020,82,0.05687,56,3,54,461,8.17
Female,2020,83,0.06371,53,3,51,406,7.63
Female,2020,84,0.07146,49,3,48,354,7.11
Female,2020,85,0.08021,46,3,44,306,6.62
Female,2020,86,0.09003,42,3,40,262,6.16
Female,2020,87,0.10097,38,3,36,221,5.72
Female,2020,88,0.1131,34,3,32,184,5.3
Female,2020,89,0.12643,30,3,28,151,4.91
Female,2020,90,0.141,26,3,25,122,4.55
Female,2020,91,0.1568,23,3,21,97,4.22
Female,2020,92,0.17385,19,3,17,76,3.91
Female,2020,93,0.19212,16,3,14,58,3.63
Female,2020,94,0.2116,13,2,11,44,3.37
Female,2020,95,0.23129,10,2,9,32,3.14
Female,2020,96,0.25091,7,1,6,23,2.94
Female,2020,97,0.27012,5,1,5,16,2.76
Female,2020,98,0.28856,4,1,3,11,2.59
Female,2020,99,0.30588,3,941,2,7,2.44
Female,2020,100,0.32423,2,692,1,4,2.3
Female,2020,101,0.34368,1,496,1,3,2.16
Female,2020,102,0.3643,947,345,775,1,2.02
Female,2020,103,0.38616,602,233,486,1,1.9
Female,2020,104,0.40933,370,151,294,657,1.78
Female,2020,105,0.43389,218,95,171,363,1.66
Female,2020,106,0.45992,124,57,95,192,1.55
Female,2020,107,0.48752,67,33,50,97,1.45
Female,2020,108,0.51677,34,18,25,46,1.35
Female,2020,109,0.54778,17,9,12,21,1.25
Female,2020,110,0.58064,7,4,5,9,1.16
Female,2020,111,0.61548,3,2,2,3,1.07
Female,2020,112,0.65241,1,1,1,1,0.99
Female,2020,113,0.69156,0,0,0,0,0.91
Female,2020,114,0.73305,0,0,0,0,0.84
Female,2020,115,0.77649,0,0,0,0,0.77
Female,2020,116,0.81532,0,0,0,0,0.71
Female,2020,117,0.85608,0,0,0,0,0.66
Female,2020,118,0.89888,0,0,0,0,0.61
Female,2020,119,0.94383,0,0,0,0,0.56
Male,2030,0,0.00408,100,408,99,7,77.51
Male,2030,1,0.0003,99,30,99,7,76.83
Male,2030,2,0.0002,99,20,99,7,75.85
Male,2030,3,0.00017,99,17,99,7,74.87
Male,2030,4,0.00013,99,13,99,7,73.88
Male,2030,5,0.00012,99,12,99,7,72.89
Male,2030,6,0.00011,99,11,99,7,71.9
Male,2030,7,0.0001,99,10,99,7,70.9
Male,2030,8,0.00009,99,9,99,6,69.91
Male,2030,9,0.00007,99,7,99,6,68.92
Male,2030,10,0.00006,99,6,99,6,67.92
Male,2030,11,0.00006,99,6,99,6,66.93
Male,2030,12,0.00011,99,11,99,6,65.93
Male,2030,13,0.0002,99,20,99,6,64.94
Male,2030,14,0.00033,99,33,99,6,63.95
Male,2030,15,0.00047,99,46,99,6,62.97
Male,2030,16,0.0006,99,59,99,6,62
Male,2030,17,0.00071,99,71,99,6,61.04
Male,2030,18,0.00081,99,80,99,5,60.08
Male,2030,19,0.00088,99,87,99,5,59.13
Male,2030,20,0.00096,99,95,98,5,58.18
Male,2030,21,0.00103,98,101,98,5,57.24
Male,2030,22,0.00106,98,105,98,5,56.29
Male,2030,23,0.00105,98,104,98,5,55.35
Male,2030,24,0.00101,98,99,98,5,54.41
Male,2030,25,0.00095,98,94,98,5,53.47
Male,2030,26,0.00091,98,89,98,5,52.52
Male,2030,27,0.00088,98,87,98,5,51.56
Male,2030,28,0.00089,98,87,98,4,50.61
Male,2030,29,0.00092,98,91,98,4,49.65
Male,2030,30,0.00097,98,95,98,4,48.7
Male,2030,31,0.00101,97,99,97,4,47.74
Male,2030,32,0.00107,97,105,97,4,46.79
Male,2030,33,0.00115,97,112,97,4,45.84
Male,2030,34,0.00124,97,121,97,4,44.89
Male,2030,35,0.00134,97,131,97,4,43.95
Male,2030,36,0.00145,97,142,97,4,43.01
Male,2030,37,0.00158,97,154,97,4,42.07
Male,2030,38,0.00172,97,167,97,3,41.14
Male,2030,39,0.00188,96,182,96,3,40.21
Male,2030,40,0.00204,96,197,96,3,39.28
Male,2030,41,0.00221,96,213,96,3,38.36
Male,2030,42,0.00239,96,230,96,3,37.44
Male,2030,43,0.00258,96,248,96,3,36.53
Male,2030,44,0.00278,95,266,95,3,35.62
Male,2030,45,0.003,95,287,95,3,34.72
Male,2030,46,0.00323,95,308,95,3,33.83
Male,2030,47,0.00343,95,326,94,3,32.93
Male,2030,48,0.0036,94,341,94,3,32.04
Male,2030,49,0.00375,94,354,94,2,31.16
Male,2030,50,0.00391,94,368,93,2,30.27
Male,2030,51,0.00412,93,386,93,2,29.39
Male,2030,52,0.0044,93,410,93,2,28.51
Male,2030,53,0.00474,92,440,92,2,27.63
Male,2030,54,0.00516,92,477,92,2,26.76
Male,2030,55,0.00565,91,520,91,2,25.9
Male,2030,56,0.00619,91,566,91,2,25.04
Male,2030,57,0.00678,90,616,90,2,24.2
Male,2030,58,0.00742,90,669,89,2,23.36
Male,2030,59,0.00811,89,727,89,2,22.53
Male,2030,60,0.00889,88,790,88,1,21.71
Male,2030,61,0.00978,88,861,87,1,20.9
Male,2030,62,0.01078,87,940,86,1,20.1
Male,2030,63,0.01194,86,1,85,1,19.32
Male,2030,64,0.01323,85,1,84,1,18.54
Male,2030,65,0.01467,84,1,83,1,17.78
Male,2030,66,0.01623,82,1,82,1,17.04
Male,2030,67,0.01787,81,1,80,1,16.31
Male,2030,68,0.01959,80,1,79,1,15.6
Male,2030,69,0.02141,78,1,77,1,14.9
Male,2030,70,0.0235,76,1,75,1,14.22
Male,2030,71,0.02581,75,1,74,1,13.55
Male,2030,72,0.0282,73,2,72,942,12.9
Male,2030,73,0.03062,71,2,69,870,12.26
Male,2030,74,0.0332,68,2,67,800,11.63
Male,2030,75,0.03624,66,2,65,732,11.01
Male,2030,76,0.03981,64,2,62,667,10.4
Male,2030,77,0.04374,61,2,60,604,9.81
Male,2030,78,0.04802,58,2,57,544,9.24
Male,2030,79,0.05284,56,2,54,486,8.68
Male,2030,80,0.05827,53,3,51,432,8.14
Male,2030,81,0.06462,50,3,48,380,7.61
Male,2030,82,0.07221,46,3,45,332,7.1
Male,2030,83,0.08123,43,3,41,287,6.62
Male,2030,84,0.09153,39,3,38,245,6.16
Male,2030,85,0.1029,36,3,34,207,5.73
Male,2030,86,0.11513,32,3,30,173,5.33
Male,2030,87,0.12811,28,3,26,142,4.95
Male,2030,88,0.14185,25,3,23,115,4.61
Male,2030,89,0.1564,21,3,19,92,4.29
Male,2030,90,0.17185,18,3,16,72,3.99
Male,2030,91,0.18829,15,2,13,55,3.71
Male,2030,92,0.2058,12,2,10,42,3.46
Male,2030,93,0.22445,9,2,8,31,3.22
Male,2030,94,0.24427,7,1,6,22,3.01
Male,2030,95,0.26396,5,1,4,16,2.82
Male,2030,96,0.28323,4,1,3,11,2.66
Male,2030,97,0.30173,2,904,2,7,2.51
Male,2030,98,0.31912,2,668,1,4,2.37
Male,2030,99,0.33508,1,477,1,3,2.25
Male,2030,100,0.35183,947,333,781,2,2.13
Male,2030,101,0.36943,614,227,501,1,2.02
Male,2030,102,0.3879,387,150,312,741,1.91
Male,2030,103,0.40729,237,97,189,429,1.81
Male,2030,104,0.42766,140,60,110,240,1.71
Male,2030,105,0.44904,80,36,62,130,1.61
Male,2030,106,0.47149,44,21,34,67,1.52
Male,2030,107,0.49507,23,12,18,34,1.43
Male,2030,108,0.51982,12,6,9,16,1.35
Male,2030,109,0.54581,6,3,4,7,1.27
Male,2030,110,0.5731,3,1,2,3,1.19
Male,2030,111,0.60176,1,1,1,1,1.11
Male,2030,112,0.63184,0,0,0,0,1.04
Male,2030,113,0.66344,0,0,0,0,0.97
Male,2030,114,0.69661,0,0,0,0,0.91
Male,2030,115,0.73144,0,0,0,0,0.84
Male,2030,116,0.76801,0,0,0,0,0.78
Male,2030,117,0.80641,0,0,0,0,0.73
Male,2030,118,0.84673,0,0,0,0,0.67
Male,2030,119,0.88907,0,0,0,0,0.62
Female,2030,0,0.00345,100,345,99,8,81.66
Female,2030,1,0.00026,99,26,99,8,80.94
Female,2030,2,0.00017,99,17,99,7,79.96
Female,2030,3,0.00013,99,13,99,7,78.97
Female,2030,4,0.00009,99,9,99,7,77.98
Female,2030,5,0.00009,99,9,99,7,76.99
Female,2030,6,0.00009,99,9,99,7,76
Female,2030,7,0.00009,99,9,99,7,75
Female,2030,8,0.00008,99,8,99,7,74.01
Female,2030,9,0.00008,99,8,99,7,73.02
Female,2030,10,0.00007,99,7,99,7,72.02
Female,2030,11,0.00007,99,7,99,7,71.03
Female,2030,12,0.00009,99,9,99,6,70.03
Female,2030,13,0.00012,99,12,99,6,69.04
Female,2030,14,0.00018,99,17,99,6,68.05
Female,2030,15,0.00023,99,23,99,6,67.06
Female,2030,16,0.00029,99,28,99,6,66.07
Female,2030,17,0.00033,99,32,99,6,65.09
Female,2030,18,0.00034,99,34,99,6,64.11
Female,2030,19,0.00035,99,34,99,6,63.14
Female,2030,20,0.00035,99,34,99,6,62.16
Female,2030,21,0.00035,99,35,99,6,61.18
Female,2030,22,0.00036,99,35,99,5,60.2
Female,2030,23,0.00036,99,36,99,5,59.22
Female,2030,24,0.00037,99,37,99,5,58.24
Female,2030,25,0.00038,99,38,99,5,57.26
Female,2030,26,0.0004,99,39,99,5,56.29
Female,2030,27,0.00042,99,41,99,5,55.31
Female,2030,28,0.00044,99,44,99,5,54.33
Female,2030,29,0.00047,99,47,98,5,53.36
Female,2030,30,0.00051,98,50,98,5,52.38
Female,2030,31,0.00055,98,55,98,5,51.41
Female,2030,32,0.0006,98,60,98,4,50.43
Female,2030,33,0.00067,98,66,98,4,49.46
Female,2030,34,0.00074,98,73,98,4,48.5
Female,2030,35,0.00081,98,80,98,4,47.53
Female,2030,36,0.0009,98,88,98,4,46.57
Female,2030,37,0.00098,98,96,98,4,45.61
Female,2030,38,0.00107,98,105,98,4,44.66
Female,2030,39,0.00116,98,114,98,4,43.7
Female,2030,40,0.00125,98,123,98,4,42.75
Female,2030,41,0.00136,98,133,97,4,41.81
Female,2030,42,0.00145,97,142,97,4,40.86
Female,2030,43,0.00154,97,150,97,3,39.92
Female,2030,44,0.00162,97,158,97,3,38.98
Female,2030,45,0.00171,97,167,97,3,38.04
Female,2030,46,0.00182,97,177,97,3,37.11
Female,2030,47,0.00194,97,189,97,3,36.18
Female,2030,48,0.00207,96,200,96,3,35.25
Female,2030,49,0.00221,96,214,96,3,34.32
Female,2030,50,0.00237,96,229,96,3,33.39
Female,2030,51,0.00257,96,247,96,3,32.47
Female,2030,52,0.0028,96,269,95,3,31.55
Female,2030,53,0.00308,95,295,95,2,30.64
Female,2030,54,0.0034,95,325,95,2,29.73
Female,2030,55,0.00377,95,359,94,2,28.83
Female,2030,56,0.00419,94,397,94,2,27.94
Female,2030,57,0.00463,94,437,94,2,27.06
Female,2030,58,0.00511,93,480,93,2,26.18
Female,2030,59,0.00562,93,525,93,2,25.31
Female,2030,60,0.00619,92,575,92,2,24.45
Female,2030,61,0.00683,92,631,92,2,23.6
Female,2030,62,0.00756,91,693,91,2,22.76
Female,2030,63,0.00838,91,763,90,1,21.93
Female,2030,64,0.00929,90,838,89,1,21.11
Female,2030,65,0.0103,89,922,88,1,20.3
Female,2030,66,0.01141,88,1,88,1,19.51
Female,2030,67,0.01256,87,1,86,1,18.73
Female,2030,68,0.01377,86,1,85,1,17.96
Female,2030,69,0.01504,85,1,84,1,17.2
Female,2030,70,0.01651,83,1,83,1,16.46
Female,2030,71,0.01814,82,1,81,1,15.73
Female,2030,72,0.01985,81,1,80,1,15.01
Female,2030,73,0.02161,79,1,78,1,14.3
Female,2030,74,0.0235,77,1,76,1,13.61
Female,2030,75,0.02577,75,1,74,980,12.92
Female,2030,76,0.02842,73,2,72,906,12.25
Female,2030,77,0.03128,71,2,70,833,11.59
Female,2030,78,0.03432,69,2,68,762,10.95
Female,2030,79,0.03772,67,2,65,693,10.32
Female,2030,80,0.04168,64,2,63,628,9.71
Female,2030,81,0.04641,61,2,60,564,9.11
Female,2030,82,0.05201,59,3,57,504,8.53
Female,2030,83,0.05859,56,3,54,446,7.97
Female,2030,84,0.06618,52,3,51,392,7.43
Female,2030,85,0.07474,49,3,47,341,6.92
Female,2030,86,0.08426,45,3,43,293,6.44
Female,2030,87,0.09473,41,3,39,250,5.99
Female,2030,88,0.10619,37,4,35,210,5.57
Female,2030,89,0.1187,33,4,31,174,5.17
Female,2030,90,0.13232,29,3,27,142,4.8
Female,2030,91,0.14708,25,3,23,114,4.45
Female,2030,92,0.16304,22,3,20,91,4.13
Female,2030,93,0.18022,18,3,16,70,3.84
Female,2030,94,0.19863,15,3,13,54,3.57
Female,2030,95,0.21725,12,2,10,40,3.34
Female,2030,96,0.23578,9,2,8,29,3.12
Female,2030,97,0.2539,7,1,6,21,2.93
Female,2030,98,0.27128,5,1,4,14,2.76
Female,2030,99,0.28755,3,1,3,10,2.6
Female,2030,100,0.30481,2,855,2,6,2.45
Female,2030,101,0.32309,1,630,1,4,2.3
Female,2030,102,0.34248,1,452,1,2,2.16
Female,2030,103,0.36303,868,315,711,1,2.03
Female,2030,104,0.38481,553,213,447,1,1.9
Female,2030,105,0.4079,340,139,271,607,1.78
Female,2030,106,0.43237,201,87,158,336,1.67
Female,2030,107,0.45831,114,52,88,178,1.56
Female,2030,108,0.48581,62,30,47,90,1.45
Female,2030,109,0.51496,32,16,24,43,1.35
Female,2030,110,0.54586,15,8,11,19,1.26
Female,2030,111,0.57861,7,4,5,8,1.17
Female,2030,112,0.61333,3,2,2,3,1.08
Female,2030,113,0.65013,1,1,1,1,1
Female,2030,114,0.68914,0,0,0,0,0.92
Female,2030,115,0.73048,0,0,0,0,0.85
Female,2030,116,0.76801,0,0,0,0,0.78
Female,2030,117,0.80641,0,0,0,0,0.73
Female,2030,118,0.84673,0,0,0,0,0.67
Female,2030,119,0.88907,0,0,0,0,0.62
Male,2040,0,0.00343,100,343,99,7,78.46
Male,2040,1,0.00026,99,26,99,7,77.73
Male,2040,2,0.00018,99,18,99,7,76.75
Male,2040,3,0.00015,99,15,99,7,75.76
Male,2040,4,0.00012,99,11,99,7,74.77
Male,2040,5,0.0001,99,10,99,7,73.78
Male,2040,6,0.0001,99,10,99,7,72.79
Male,2040,7,0.00009,99,9,99,7,71.8
Male,2040,8,0.00008,99,8,99,7,70.8
Male,2040,9,0.00006,99,6,99,6,69.81
Male,2040,10,0.00005,99,5,99,6,68.81
Male,2040,11,0.00005,99,5,99,6,67.82
Male,2040,12,0.00009,99,9,99,6,66.82
Male,2040,13,0.00018,99,18,99,6,65.83
Male,2040,14,0.0003,99,30,99,6,64.84
Male,2040,15,0.00043,99,43,99,6,63.86
Male,2040,16,0.00055,99,55,99,6,62.88
Male,2040,17,0.00066,99,65,99,6,61.92
Male,2040,18,0.00075,99,74,99,6,60.96
Male,2040,19,0.00081,99,81,99,5,60
Male,2040,20,0.00088,99,87,99,5,59.05
Male,2040,21,0.00094,99,94,99,5,58.1
Male,2040,22,0.00098,98,97,98,5,57.16
Male,2040,23,0.00097,98,96,98,5,56.21
Male,2040,24,0.00093,98,91,98,5,55.27
Male,2040,25,0.00088,98,86,98,5,54.32
Male,2040,26,0.00084,98,82,98,5,53.37
Male,2040,27,0.00081,98,80,98,5,52.41
Male,2040,28,0.00082,98,81,98,5,51.45
Male,2040,29,0.00085,98,83,98,4,50.49
Male,2040,30,0.00089,98,87,98,4,49.54
Male,2040,31,0.00093,98,91,98,4,48.58
Male,2040,32,0.00098,98,96,98,4,47.62
Male,2040,33,0.00105,98,103,97,4,46.67
Male,2040,34,0.00113,97,111,97,4,45.72
Male,2040,35,0.00123,97,120,97,4,44.77
Male,2040,36,0.00133,97,130,97,4,43.82
Male,2040,37,0.00145,97,141,97,4,42.88
Male,2040,38,0.00157,97,153,97,4,41.94
Male,2040,39,0.00171,97,166,97,3,41.01
Male,2040,40,0.00186,97,180,96,3,40.08
Male,2040,41,0.00202,96,195,96,3,39.15
Male,2040,42,0.00218,96,211,96,3,38.23
Male,2040,43,0.00235,96,227,96,3,37.31
Male,2040,44,0.00253,96,243,96,3,36.4
Male,2040,45,0.00273,96,262,95,3,35.49
Male,2040,46,0.00294,95,281,95,3,34.59
Male,2040,47,0.00312,95,298,95,3,33.69
Male,2040,48,0.00327,95,312,95,3,32.79
Male,2040,49,0.00341,94,324,94,3,31.9
Male,2040,50,0.00356,94,337,94,2,31
Male,2040,51,0.00376,94,354,94,2,30.11
Male,2040,52,0.00401,93,376,93,2,29.22
Male,2040,53,0.00433,93,405,93,2,28.34
Male,2040,54,0.00472,93,439,92,2,27.46
Male,2040,55,0.00517,92,478,92,2,26.59
Male,2040,56,0.00567,92,522,91,2,25.72
Male,2040,57,0.00621,91,569,91,2,24.87
Male,2040,58,0.00679,91,618,90,2,24.02
Male,2040,59,0.00742,90,671,90,2,23.18
Male,2040,60,0.00813,89,730,89,2,22.35
Male,2040,61,0.00894,89,796,88,1,21.53
Male,2040,62,0.00987,88,871,87,1,20.72
Male,2040,63,0.01096,87,957,86,1,19.92
Male,2040,64,0.01218,86,1,85,1,19.14
Male,2040,65,0.01354,85,1,84,1,18.37
Male,2040,66,0.01501,84,1,83,1,17.61
Male,2040,67,0.01655,82,1,82,1,16.87
Male,2040,68,0.01815,81,1,80,1,16.15
Male,2040,69,0.01984,80,1,79,1,15.44
Male,2040,70,0.02176,78,1,77,1,14.74
Male,2040,71,0.0239,76,1,75,1,14.06
Male,2040,72,0.02611,74,1,73,1,13.39
Male,2040,73,0.02834,73,2,71,929,12.73
Male,2040,74,0.03071,70,2,69,857,12.09
Male,2040,75,0.03354,68,2,67,787,11.46
Male,2040,76,0.03686,66,2,65,720,10.84
Male,2040,77,0.04046,64,2,62,654,10.23
Male,2040,78,0.04434,61,2,60,592,9.64
Male,2040,79,0.04869,58,2,57,532,9.07
Male,2040,80,0.05358,55,2,54,474,8.51
Male,2040,81,0.05938,52,3,51,420,7.96
Male,2040,82,0.06649,49,3,48,369,7.43
Male,2040,83,0.07515,46,3,44,321,6.92
Male,2040,84,0.08515,42,3,41,276,6.45
Male,2040,85,0.09619,39,3,37,235,6
Male,2040,86,0.108,35,3,33,198,5.58
Male,2040,87,0.12042,31,3,29,164,5.2
Male,2040,88,0.13344,27,3,25,134,4.84
Male,2040,89,0.14715,24,3,22,108,4.51
Male,2040,90,0.16165,20,3,18,86,4.21
Male,2040,91,0.17707,17,3,15,67,3.92
Male,2040,92,0.19353,14,2,12,51,3.66
Male,2040,93,0.21111,11,2,10,39,3.41
Male,2040,94,0.2299,9,2,7,28,3.19
Male,2040,95,0.24857,6,1,6,20,3
Male,2040,96,0.26681,5,1,4,14,2.82
Male,2040,97,0.28431,3,1,3,10,2.67
Male,2040,98,0.30074,2,825,2,6,2.53
Male,2040,99,0.31578,1,606,1,4,2.4
Male,2040,100,0.33157,1,435,1,2,2.28
Male,2040,101,0.34815,877,305,724,1,2.16
Male,2040,102,0.36555,572,209,467,1,2.05
Male,2040,103,0.38383,363,139,293,703,1.94
Male,2040,104,0.40302,223,90,178,409,1.83
Male,2040,105,0.42317,133,56,105,231,1.73
Male,2040,106,0.44433,77,34,60,126,1.63
Male,2040,107,0.46655,43,20,33,66,1.54
Male,2040,108,0.48988,23,11,17,33,1.45
Male,2040,109,0.51437,12,6,9,16,1.37
Male,2040,110,0.54009,6,3,4,7,1.28
Male,2040,111,0.56709,3,1,2,3,1.21
Male,2040,112,0.59545,1,1,1,1,1.13
Male,2040,113,0.62522,0,0,0,0,1.06
Male,2040,114,0.65648,0,0,0,0,0.99
Male,2040,115,0.6893,0,0,0,0,0.92
Male,2040,116,0.72377,0,0,0,0,0.86
Male,2040,117,0.75996,0,0,0,0,0.8
Male,2040,118,0.79795,0,0,0,0,0.74
Male,2040,119,0.83785,0,0,0,0,0.68
Female,2040,0,0.0029,100,290,99,8,82.47
Female,2040,1,0.00023,99,22,99,8,81.71
Female,2040,2,0.00015,99,15,99,8,80.72
Female,2040,3,0.00011,99,11,99,7,79.74
Female,2040,4,0.00008,99,8,99,7,78.75
Female,2040,5,0.00008,99,8,99,7,77.75
Female,2040,6,0.00008,99,8,99,7,76.76
Female,2040,7,0.00008,99,8,99,7,75.76
Female,2040,8,0.00007,99,7,99,7,74.77
Female,2040,9,0.00007,99,6,99,7,73.77
Female,2040,10,0.00006,99,6,99,7,72.78
Female,2040,11,0.00006,99,6,99,7,71.78
Female,2040,12,0.00007,99,7,99,7,70.79
Female,2040,13,0.00011,99,11,99,6,69.79
Female,2040,14,0.00016,99,16,99,6,68.8
Female,2040,15,0.00021,99,21,99,6,67.81
Female,2040,16,0.00026,99,26,99,6,66.83
Female,2040,17,0.0003,99,30,99,6,65.84
Female,2040,18,0.00032,99,32,99,6,64.86
Female,2040,19,0.00032,99,32,99,6,63.88
Female,2040,20,0.00032,99,32,99,6,62.9
Female,2040,21,0.00032,99,32,99,6,61.92
Female,2040,22,0.00033,99,33,99,6,60.94
Female,2040,23,0.00034,99,33,99,5,59.96
Female,2040,24,0.00034,99,34,99,5,58.98
Female,2040,25,0.00035,99,35,99,5,58
Female,2040,26,0.00037,99,36,99,5,57.02
Female,2040,27,0.00038,99,38,99,5,56.04
Female,2040,28,0.00041,99,40,99,5,55.07
Female,2040,29,0.00044,99,43,99,5,54.09
Female,2040,30,0.00047,99,47,99,5,53.11
Female,2040,31,0.00051,99,51,99,5,52.14
Female,2040,32,0.00056,98,55,98,5,51.16
Female,2040,33,0.00062,98,61,98,4,50.19
Female,2040,34,0.00068,98,67,98,4,49.22
Female,2040,35,0.00075,98,74,98,4,48.25
Female,2040,36,0.00083,98,82,98,4,47.29
Female,2040,37,0.00091,98,89,98,4,46.33
Female,2040,38,0.00099,98,97,98,4,45.37
Female,2040,39,0.00107,98,105,98,4,44.42
Female,2040,40,0.00116,98,114,98,4,43.46
Female,2040,41,0.00125,98,123,98,4,42.51
